gene_name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
ABCB4	2.4005420064076524	1.9199376986251202	21.833835652724826	6.341653294805413	1.6980881263494025	2.2421705796716753	16.48912211083419	1.6869878186988514	2.233769686963983	1.7183277216198969	2.1517235723837773	2.3022017246979667	2.4424876802964395	1.5692048136946204	1.472222148841435	2.1393087202071728	1.6278041573230009	2.011708532047176	2.4272551688223287	2.0373112650152714	35.798478077673046	2.270519593804565	2.360164130916294	1.9365239418313203	1.703170109694018	26.08742985754808	1.819756654270436	2.366445913820383	7.197231863201102	3.0369648920219965	29.02379219539758	1.472222148841435	1.7118840010301901	25.645318838352136	2.049111478095313	1.472222148841435	2.686076764681713	1.6747306226285386	1.6061279369057677	2.0373814649379676	2.0078140967573126	2.0424335630006794	9.040655760823078	1.7398078676816895	1.5535332504482509	39.50575398877843	1.8432993425797366	8.886832474886175	3.161006809257528	1.5799634945324	2.2066738264999963	7.092577064537454	2.2719541299191963	28.606008894988495	1.937321922368839	2.636544937512464	2.636701214472903	1.5901873728544735	36.9543614249362	2.064284081754904	1.691717961639284	2.490911077276191	1.8465766717341774
ABCC4	27.3241354361074	12.526328980098961	3.6980007001601827	14.964484010966055	7.8653941398571146	16.440751137986176	6.820838374442296	13.68350812642761	8.993947759517368	9.040230754775552	10.516566630995095	13.394941946024588	6.303407466722977	25.044087321254008	20.120314559374926	9.605280111999237	4.645668395345371	16.707814897361764	10.828153330690995	6.477029345023635	3.607236234090588	13.624970782622231	8.520455081654816	11.457096308644994	12.644818741218387	3.2560690224542896	10.40100579803921	13.83544636534494	15.974255554244621	10.8298537508604	21.853483037024798	8.921255962219941	9.57472965323626	4.769402944761702	12.080880980391905	12.75442461740575	12.408993109519706	6.876597225423449	15.436328879408086	5.651742876377816	6.538695358809704	4.849273491217167	6.761345605713066	11.773760546669422	18.841786395022602	3.251587138059493	4.1745201163729515	6.116973071093844	4.152230241797324	22.525688533926274	6.380095947389811	12.593555977694228	15.960264317829035	3.109175988065978	5.077889339158519	12.652790331168486	8.052341741753695	8.706743577831235	4.560157186272142	10.608332122511172	8.047222463158594	9.697253322686535	23.79599230301159
ABCG2	10.703253259901516	1.751194528957023	1.8540615718984903	1.8591814474571293	2.1634307534889707	3.1124692820509923	2.152568959482237	2.6378126636295236	2.987374160126387	4.630112086021496	3.5620916958294147	3.2689218119826067	9.910525978041457	4.500362917757082	4.571485606441399	3.1526894053209515	2.7248843225438555	6.3243446036200295	2.3924039489445663	5.436474300822852	1.8121263088421997	4.0995143525957305	9.694289489952471	3.300280016769271	8.815472036888282	1.964039296201989	3.75037942143362	2.755058540547383	1.719486889973423	4.7112143937544575	4.729483550075344	3.6485889207701447	2.9999970122326984	1.6796254528368477	4.862794292133849	3.463667358981416	3.2968159827448713	7.610081116479843	5.173782068269581	10.065195148583475	4.212137677969005	1.739721694211254	1.6277116628923622	3.4750928165166868	3.1474353137420645	1.9000157861505882	6.692214821349888	1.6466987912845963	9.698735328679073	5.196739743214511	3.726112278850404	1.6014768366455605	3.1146023697940164	1.8092564394028134	5.521304059853784	3.040919723505887	2.5296475744609177	3.1734984319232367	1.763503314601499	7.391113114500005	5.099554649817196	2.9002081372026485	7.524455741705695
ABHD2	22.33608543506807	54.414950830249204	19.799757128536534	16.347928372935865	28.422219001214593	12.018988928340374	21.76628842755545	8.743583197600467	31.343000833910597	27.06586272038132	26.474746774206956	47.35709163947938	17.269141744271177	20.54415088025244	21.436250844516245	37.393382406728605	16.96810614672703	42.67872531573751	33.83279954231975	25.004480062832535	13.975807262578398	22.013817835166993	37.951047924155915	31.539006482782405	12.530634817214638	17.549266759180025	12.620173391448825	10.167939154618468	22.09517977991343	30.076020092132914	22.486495395488614	17.089342852127153	38.85862312191464	34.45209285083398	28.432675700712775	37.3245120629384	8.72076054985387	25.89711203754555	26.572016603043366	27.63192265441428	41.42594475345656	29.703213654601054	24.5735070844499	49.96872906085716	21.231075587470738	28.728101461013335	13.168362256444828	22.855460424305218	16.21868435717305	18.761051817315614	23.454627395536736	14.060054258458083	23.413312071339536	10.513545968367254	25.66996124194773	25.845545470037198	45.67801968356112	13.204392576918002	14.914075209893404	27.970248074475503	24.51252834159772	9.398938454664732	30.994858288801897
ABHD5	6.867056735608057	15.669660559418988	9.339554113969726	12.70293008213305	8.18515848018321	7.401946475625708	10.106639194025984	9.780007549105536	4.762545554020523	11.203456877786799	11.978765145456233	7.229789787386142	8.515243895672786	7.701511863853935	6.256962403607623	3.8612923462778688	6.19566892754635	18.73912682712222	8.850502293001343	9.155207310603206	7.561174307810465	7.621329123529596	9.612298592085589	19.063899070684208	7.498199536178939	8.407925703211905	7.055578856990813	6.710630293377897	13.064895644761583	8.368085168234046	7.308999176285433	6.979350483971827	12.361597351126536	8.360671938029128	9.212344977017274	18.52549330313284	5.945118660936204	9.066436421170692	8.844488800296208	4.691434428927455	19.823120006985423	7.8172335613103865	17.594268605024954	17.672433607105045	6.248313466471508	9.081670255818945	3.457788548595253	14.964068029935879	4.515121770632343	8.79663405857321	9.374228764834905	10.365815074052348	9.804243496485437	8.305327830555417	6.053664705199368	9.146203349060036	10.092084769480598	7.206154479375583	7.625522791136835	12.516611624613168	7.943258497085965	8.047936807444138	8.445742618358626
ABI1	38.646807541971604	80.81860447430101	49.46572762707001	50.256756223213934	56.094296989601766	30.97061030234614	52.47613556232512	28.098472297195983	37.12299846955535	53.115285823243326	54.995619349291765	57.732452015287556	29.390990828687862	36.625398888444096	34.845721560316626	34.82557401787576	25.140422633002466	89.8225327520779	47.92825174858175	44.185201146389545	37.74648209919683	47.06406517958092	55.019959330626975	95.9243070963011	31.53065388964564	49.45875288047782	35.50145375813842	30.293008811567443	69.34508592203524	44.009472722907745	31.7525678289073	41.56652895309092	53.25715390694013	46.98435504412403	41.45727463422328	105.99283582381607	22.940925369314108	49.2185694222113	37.64861389074664	20.264165493162167	91.66360267697388	42.505057362688994	44.622298333871186	87.74891150805328	32.491352334984875	36.158564569233896	19.83846348649615	46.27743202825892	22.450350528016006	38.54856783813138	47.314525966103346	61.710628869577405	42.7454224589802	55.02563731677058	30.92881086131827	46.07173698171326	51.36884258086465	31.05242641152952	38.49211126329207	47.05366259499329	25.971029073635385	24.928343471455975	42.13604953797983
ABT1	12.376219562820886	21.05966782776903	22.62695939592089	13.252467561057708	15.102017480618095	15.808522121012132	7.726643721289244	18.833464626951812	19.406002468587975	15.95588975689381	15.95236798626429	14.262624341617254	7.794461760895693	15.28992739276803	13.651836078766983	21.515123884963295	7.683671070904549	20.979666513703684	13.611963228561981	11.0295655553343	25.902993063094055	10.646939697740194	12.993707082045237	22.177123018618246	11.034911235012558	9.466411300771167	14.600609553009862	13.626223920726666	16.143019927771388	13.01330422451683	9.542366983470798	12.098083178697149	17.673555628213947	11.279424765283068	13.41564988905149	22.79721484380588	9.664205049338024	15.470334966054605	11.391982373940655	8.535276108919211	20.028123380067147	8.9112063175987	10.547326814137962	17.21562996153774	15.351459331300546	13.96891872580016	10.103508033871398	10.172248322840273	11.580072797121234	10.086997214010946	14.398909344710493	7.434388809564109	11.143399891910297	16.38355560718391	14.561201873766715	16.316067813450957	16.393187609985354	16.969377296199852	13.787434215057404	10.77670491254914	13.140633806292584	12.860092449273763	14.935259293837253
AC009965.1	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	1.0851613458485414	0.9976108866338671	0.9976108866338671	0.9976108866338671	1.387070572866415	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	1.0945021723940367	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	1.0981956381941518	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671	0.9976108866338671
AC009967.3	2.1559954292512464	2.1786397244326783	1.8576577758235355	1.6973195232270837	1.031218662078763	1.6792141518018981	2.3988354185437726	1.3133890868501938	1.771908323135493	1.8407916109045372	1.297545003107039	2.0215958370722675	1.7375157666556766	2.0663567227441737	2.6031998917742	1.8455389065433139	1.552191319291865	2.2048973507249183	1.6901490823608742	2.405527701156231	1.2306252498074688	1.7037510581309026	1.7635851018559179	1.4710782917660488	1.7321441369996076	1.6661411537357453	1.154171905445257	1.5125064652607536	2.0943567577014206	1.6658588079903558	4.131974317294777	1.0834511424212694	1.4963450626807184	1.7777525661324147	1.462608884975939	2.5140326004402342	2.225036983585413	1.4896255010941588	1.833070952632757	1.2079598234181852	2.229696388647783	1.5834733408824904	1.7506857958943176	2.3730827678933553	1.1423687290840214	2.2318252678210913	1.6897583323143432	1.9057029265953318	0.9664549199371246	1.128606302267832	1.069888591720809	1.1848521553274507	1.8957714408233675	2.0087206793649024	1.0995941843558745	2.4002153963722934	2.2326638981812166	1.369334869543919	2.0963824370768624	2.075454372099506	1.8034046129017405	1.9610867729622998	1.6867480064006581
AC013404.1	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	2.0880852637896896	0.9954193323067965	2.220711416541231	1.8402969377595482	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	2.464349911182897	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	1.776097703654073	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	2.019132475845878	0.9954193323067965	0.9954193323067965	1.7407499380848432	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	1.3752956992395093	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	1.7653966058872863	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	0.9954193323067965	1.8608829780366454	0.9954193323067965
AC013444.1	0.9634783019083362	0.9634783019083362	0.9634783019083362	3.20056618708934	0.9634783019083362	1.0018205881581497	1.1058281864812423	1.006434566304084	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	1.0247304907340555	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	1.0037221959140181	1.0332104595183582	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	1.040661096586236	0.9634783019083362	0.9634783019083362	2.255663389397313	1.0571463193574007	1.2122764638796275	0.9634783019083362	0.9634783019083362	1.0736149939380097	1.0303868835746217	0.9634783019083362	0.9634783019083362	1.0129478614060416	0.9634783019083362	0.9634783019083362	0.9634783019083362	0.9634783019083362	5.0439047035895275	0.9634783019083362	1.015495762153204	1.076839024573988	0.9634783019083362	5.467228187560852	0.9634783019083362	0.9634783019083362	1.011999465947365	1.892872326621889	0.9634783019083362	1.0599067773489315	0.9634783019083362	1.0461467537699531	1.043894687814896	0.9634783019083362	1.1367644898662836	1.1190454035098985	0.9634783019083362	0.9634783019083362	0.9634783019083362
AC019181.3	1.2324591844574841	1.2324591844574841	2.628485794667294	6.117737768274995	1.2324591844574841	1.2324591844574841	3.3708201200668597	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	2.8820188283205077	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	5.240810296344534	1.2324591844574841	1.2324591844574841	6.167341544107532	1.2324591844574841	5.040138105319195	1.2324591844574841	1.2324591844574841	5.85725264485828	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841	6.856018359392438	1.2324591844574841	1.2324591844574841	5.102664295250307	1.2324591844574841	7.82879864986506	1.2324591844574841	1.2324591844574841	1.2324591844574841	9.502636701302901	1.2324591844574841	2.7374313159424957	3.4982506436175194	1.2324591844574841	1.2324591844574841	1.2324591844574841	4.559022629339318	1.2324591844574841	1.2324591844574841	1.2324591844574841	1.2324591844574841
AC020915.2	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.0666972474388021	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.2610628357105047	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.1722583260640136	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.007948125044282	1.205496935092139
AC111200.2	1.9077784989047242	1.4853012940678931	1.8331721185877698	1.5125180357304497	3.4297824991188413	2.745878003324328	3.5780152797938665	2.103244534900191	2.354635729071923	1.3288156315258313	1.5957365099931216	1.708938110881242	1.819779111438271	2.1488294298623445	2.173612481886106	2.818949675363838	2.0810282905822888	2.543809402568248	3.7898243242690475	1.1067178074059023	1.083777827698265	1.348274338681664	1.8208436312328709	1.5381145133720642	2.846846632268456	2.326240829562024	1.5833679460922818	2.832004171945569	1.6342018444414574	1.9865752067066804	6.853808019256718	2.506467648141428	2.0477336697426227	2.4012889956140144	1.0182259097202773	2.8672843315739476	1.5466881961252021	1.5786278772636728	1.7736589876209705	1.743921751215406	1.4834194628419302	1.7690015940467096	1.9831314425894975	2.957416523097922	2.237034461867352	3.5324665349850575	2.3461478898857093	2.218108484042374	1.4931543604084803	2.303580335652128	1.1700824896945388	2.1706000978397375	1.110517237970973	3.6216722822579204	1.1189403499084472	3.1270322765841967	2.2198655379341856	1.1049919447044882	2.3933586307813957	2.84747801742597	1.4668506930706375	1.5595845361278404	2.6173420547350528
AC139085.2	0.8067797948436383	4.0947182152187445	1.990745354627629	1.8750380153657626	0.8067797948436383	1.731453817651757	3.682800329135151	2.068034772722518	0.8067797948436383	0.8067797948436383	3.1646329134089735	0.8067797948436383	0.8067797948436383	2.162658805220975	0.8067797948436383	1.3690910092881308	0.8067797948436383	0.8067797948436383	2.2977655603054825	0.8067797948436383	1.7780983247446491	0.8067797948436383	2.141525142336992	0.8067797948436383	2.8602898529224072	0.8067797948436383	1.8398026779104184	3.9778216250860616	2.873510727809816	0.8067797948436383	0.8067797948436383	3.877312860005913	0.8067797948436383	2.2594355130378236	3.144757823516534	4.5233883370142145	4.168356430001801	0.8067797948436383	3.6728316093967313	3.3176457133783224	0.8067797948436383	1.5558447867957463	1.37802000526092	0.8067797948436383	0.8067797948436383	0.8067797948436383	0.8067797948436383	0.8067797948436383	1.6966360988588183	2.2106328663005854	2.1619507326141316	0.8067797948436383	2.3929047905888887	2.942165562613651	0.8067797948436383	4.256045376317997	2.5101009028262897	0.8067797948436383	3.3028688345977497	5.399586117128668	3.025795111795462	2.0520622457919733	0.8067797948436383
ACACB	13.116610132819357	21.002050604847646	13.237234956143814	20.4169080046028	19.91550701149241	17.096920710688337	12.913855071037267	19.168974979375562	23.49348268230184	11.467901722802614	12.266442150635235	30.398779241012228	9.573616590421747	13.953682208552555	18.90352746600504	25.96354006368784	9.130016663505724	14.788685787440507	22.430288043404936	8.710791842437283	4.290379882906279	19.267051883099377	13.074973706312628	9.894069523004962	18.539158202761822	19.20417076164153	15.9260710064917	13.0885595619833	16.98419432189995	14.39985729126086	37.82692375632104	14.12938794320228	13.84676608276956	8.951284537668162	10.459812340750357	25.222259740123246	20.89332619069094	13.858659335320695	20.89030590043086	6.917504460939168	11.7487271036749	9.800851323291178	12.136320973002652	16.176146133012953	23.521764144993867	8.559091161302577	9.143721743980707	11.16304453549884	7.385880807314824	20.93366218674455	12.83498614111122	16.449028967259615	13.830137397690724	13.02507836218932	4.479824282972822	25.484424449952616	19.215595951707115	7.271168682586123	16.636127504108725	17.324038826309405	10.387024422362698	23.09703440579511	25.5421842520707
