"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"
"AC013444.1"	0.00993692230431673	0.00993692230431673	0.00993692230431673	1.54362280030631	0.00993692230431673	0.059790554411209	0.185976802790053	0.065660711249335	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.0886758281533398	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.0622131528713196	0.0992040760037536	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.108383294759633	0.00993692230431673	0.00993692230431673	1.09664505199183	0.128461756699209	0.303386357203234	0.00993692230431673	0.00993692230431673	0.148209832746729	0.0957081109559563	0.00993692230431673	0.00993692230431673	0.0739016367209797	0.00993692230431673	0.00993692230431673	0.00993692230431673	0.00993692230431673	2.1246991131213	0.00993692230431673	0.0771109498332851	0.152040387040944	0.00993692230431673	2.22765474388016	0.00993692230431673	0.00993692230431673	0.0727049841880097	0.872636380902	0.00993692230431673	0.131793272949263	0.00993692230431673	0.115099740336658	0.11234666133615	0.00993692230431673	0.221225077721194	0.201155415759142	0.00993692230431673	0.00993692230431673	0.00993692230431673
"ACACB"	3.1244568852299	3.70299514708315	3.13570749505151	3.66826778732228	3.63770917239048	3.45016406893037	3.10531084850031	3.59075467043594	3.84076920466825	2.95936910234879	3.04209928027454	4.15745605861267	2.73748508480983	3.20048753746252	3.57361688881844	3.96363214038629	2.67917720251042	3.27191551339144	3.78385336118818	2.62140848345398	1.75104925119041	3.59702672069992	3.12054944465523	2.77794914645477	3.54969646989809	3.59300913633202	3.36297798989121	3.12182579814878	3.44203400965274	3.23917000873121	4.42613744134394	3.21586651091699	3.19103444546881	2.6548793766678	2.84628742090069	3.92803265890751	3.69661629870279	3.19208960025601	3.6964386251351	2.33811562796796	2.98910210087123	2.76631512008898	3.02899257825271	3.38212604123272	3.84224778024408	2.59981664437208	2.6810206662384	2.92625596537755	2.41863339992542	3.69898667149628	3.09778197592929	3.40268560155986	3.18955764850575	3.11585050890795	1.80415236142656	3.94074112742168	3.59374008865713	2.3993957522718	3.41658583701864	3.46638274631841	2.83770516959247	3.81985314775472	3.9435234629775
"ACP5"	3.03221425486584	2.60709238127998	3.32299742021061	5.04789172961749	3.14095503249023	2.98370777246957	4.35367323227298	3.1838943596126	3.7105429501653	2.84549048967948	2.69007497195934	2.78691457235707	1.8876554543223	2.64690487738228	3.07614893216087	3.85285846188767	3.17094484872393	3.39185484652093	3.16016636049781	3.23582081580757	3.22286865873464	2.71534308919296	2.96564377294849	3.59213302006126	2.85741938401905	3.77352693839792	3.07956391680243	3.58443052248629	5.02839433910588	2.61241132624878	4.53826266215522	2.92523017696584	3.24066544581903	4.86777808891542	2.99728448045783	3.52947734644799	3.18159887033191	2.61611902545456	3.3566365918033	2.88402683353977	3.30646805787682	2.7098779301823	5.27877534527133	3.1161038069972	3.39667493610123	3.0188132405667	2.92946601701816	5.34603901995268	2.95557588352132	3.37368583911764	2.89482876375853	5.58445185583667	3.04217889244011	3.66161094932957	2.40050870437284	2.52851213341749	2.96707221397964	3.09149804852318	4.07930917886735	2.94252853982593	3.10453030578231	2.5747916067068	3.33363660266455
"ACTG2"	1.92849882427462	1.92526168164486	1.02877475313369	2.41319954721119	2.61523825602077	2.56343591000316	2.64491923378742	1.97715024789001	1.79096083478907	2.31703011496563	0.829722428722816	1.49950509511977	1.01366390253065	2.16518630846405	1.91576799876084	1.73458428927518	1.69114372406773	3.72366940460565	2.18415251607003	2.96689207188315	1.26119799657014	2.87166215251818	1.42208852928478	2.61144075264535	1.51217788408159	1.41965011817898	0.754575100649806	3.39614547067047	1.62524630618178	3.16319555582392	5.88042147189907	2.49847316290845	2.48916200462984	1.65018009621599	1.29875841605825	2.89794324254759	1.53020079052735	2.66674651246054	3.25050528315962	1.55115542040812	2.01272595332918	0.916145422606385	1.10477910315369	2.66821829374027	0.547890046325103	1.71682369304222	1.19913767172501	2.17863995400136	0.547890046325103	1.6736080076013	2.27433430783033	2.13834876470182	2.61321496104994	2.28848185687543	2.58911663328362	4.7168785429251	3.02012471579829	1.92381674269919	2.01667691267714	1.76413954705978	1.56893270211532	0.547890046325103	1.01372549194829
"ACVR1B"	2.36364225148479	2.13790926422805	1.32973640976021	1.33251410640703	2.7280269580997	3.14879984581038	1.82468416301816	1.77308555221414	3.07525645892043	2.50097385894179	2.39600751959993	2.86784192947049	2.43672428040961	2.44911081965235	3.32649657789786	3.12239354819561	2.78698169839201	2.26442264985135	2.34787719341894	2.57249382172482	3.07450501463346	2.63794445954913	1.95657633817368	1.4059900770451	2.79964785442475	1.75066234450388	2.80902390836811	2.41638917583178	1.24576378930325	2.55652855269985	2.47606617842032	2.41555672696841	2.03874713442017	1.99167858231993	2.31635337121083	1.93195440262553	2.17035627215414	2.2999960160885	2.5321966820594	2.08527542672482	1.95606992168195	2.01797997473522	2.15544286657478	2.4913778048005	3.18132068812487	2.63748081162739	2.57425781367571	1.50773078671713	2.64746520198778	2.82379049088427	1.95632484176021	1.29157538481766	2.64478530806392	1.87855699182406	2.4790731543783	2.32608890549789	2.96866069831933	2.1211438358101	1.90135268552396	2.78513861389057	2.40445664657494	2.54743319503203	2.55997731435317
"ADAM8"	4.05074632438102	4.64627953041974	3.96285350397477	5.05626231141725	3.80687099471668	2.78474527430592	4.90128684765119	4.78783415720793	2.21270976716571	4.45275927281874	4.47450215758774	3.7577778823735	4.29040350680798	4.32660029091678	2.57534195388196	2.08121017097375	3.7703942259134	3.53569745596212	3.41923052861077	4.25594296103283	4.42014991927687	4.23295776858638	4.453074358877	3.4989365545562	5.01663000449632	4.27444790282548	1.55131621193918	3.9491934949591	5.10221617292996	4.21645205307895	4.54833372544205	4.13123084796326	3.54626104374283	4.81330569769433	4.42305557318385	3.50467842797035	4.22613131946459	4.38786117652162	4.15561130964225	3.902675600155	3.50966185049195	4.66154376105816	5.08596318500298	3.72166208908106	3.07086253153974	4.08439267753929	2.69858399947412	5.12546230121952	3.34634058020662	4.58365696079537	4.48863721557331	5.44532318622784	3.37708073421948	3.97077506754002	3.06248384808507	4.86270217135922	3.45372906234287	3.68149012275116	4.08907766217366	4.15937782023567	3.96657738708781	1.87460819917996	4.61307900170731
"ADARB1"	3.45193933387938	2.15253603004277	3.59824512669365	1.89308590060584	2.79470033939383	3.28806717274714	3.30321161346243	3.48026488486722	2.54065390447155	3.0370179403842	2.86277003029653	2.35412686651083	3.04409116455399	3.61925009307069	3.26114654039924	2.63951920033442	2.62154658341644	2.64532426319272	2.35368164865429	2.8796872925676	1.92198397271748	3.19486809408347	3.17244206350708	2.52826727279336	3.727094349506	4.22548730132935	2.55466894957435	2.95707960869084	2.0021385738859	2.99965155182505	2.58818958503484	2.86523196057018	2.65744147874725	2.31823910411461	3.41259561721391	3.02753502384152	3.33203216926137	2.97230338477692	2.91562541135851	1.47860617379191	2.54717385244438	2.70967989426459	1.26722210027984	2.2947161836172	3.52465988114854	1.95156493395598	1.49041800181864	0.493769725893394	2.74747510107986	3.44543497488934	2.79166444194286	1.24802020405785	2.8911921244909	4.00890166570294	1.74787649944094	2.68303981092263	2.3242784414131	1.94249779096034	3.82245967702376	2.35894503118068	2.51038312018197	2.89605880264873	3.44474158256122
"ADCY1"	0.590802192507172	0.858269783361087	0.379708238567283	0.787020625126384	0.352261279381338	0.374106029142231	1.05666060716863	0.282351040227899	0.324283945924335	0.396441245895461	0.488878881138749	0.385243805942317	0.356639022540454	0.548840824766988	0.31585215007021	0.34190206891259	0.503138648597445	0.634366327200865	0.577114915608753	0.475623579252214	0.359088359387424	0.313295618885459	0.389096946150425	0.386749774669065	0.602618655859545	0.341053184811362	0.366208493020395	0.87167655291872	0.556800729973929	0.527782568915915	2.97617758753055	1.57222627082073	0.370175432340792	0.375421333984142	0.346923744198849	0.377938896819119	0.380261732086681	0.682236303330963	0.364108135779397	0.301602583668022	0.793631224513358	0.386362135369263	0.420333031378618	0.768597873009548	0.301082603394173	0.40292529072047	0.323253033060443	0.413971723673308	0.554123352480135	0.441043501581587	0.499572665482613	0.409313142641442	0.361402894732481	0.695250056146392	0.363874390604348	1.26595172909773	1.11308190526009	0.537969325924562	0.454312402069368	0.472071661955084	0.392206718307643	0.525209027449435	0.395710970392365
"ADCY4"	1.73968553722968	3.38539505359904	2.04557156248448	2.92156257914099	2.94690829253533	1.55304005807384	2.38282197829567	2.46739915758439	2.76133815666986	2.68976770506043	2.73676963058134	2.87047585242435	2.70959094851037	1.99308213190567	1.96412021490923	2.69054138489252	2.51642740283592	3.38535415963995	3.45394283810819	3.13459766256787	2.3466828362501	2.6358908298709	2.65112971673575	2.39618925166489	2.39517295334253	2.34850071591216	2.33920704090151	2.7769305043332	2.93529944918178	2.45147781272088	4.09667934522777	2.183048152772	2.60467194296695	3.46969897456269	2.01452237703181	2.8397504636917	2.73075544498671	3.0332189805898	2.4854863216973	1.82086729887401	3.38390639168095	3.22768638658669	3.29830168680374	3.26484062670564	1.96399769986888	2.36154749231055	2.29139043938501	3.55407202654166	2.55272174510393	1.8966825110754	2.5948561875279	2.74848237159279	2.90592180129788	2.60600884420951	2.46258319701689	3.49083531486212	3.47831127845924	2.20014109491647	2.17569887240251	3.47765703336322	3.28015290543556	1.68646654331713	2.10810215233055
"ADCYAP1"	0.394391298110453	1.57072356044112	0.351257507701445	0.645983185149855	0.590315484578649	0.280889355076427	0.280889355076427	0.403005171173587	0.280889355076427	0.558011197153403	0.566201286163344	0.280889355076427	0.344767807763955	0.280889355076427	0.280889355076427	0.338211991957936	0.648607590421653	1.1840881932763	1.03167277416688	0.877590963706042	0.280889355076427	0.280889355076427	0.750983297862008	0.280889355076427	1.13302622509939	1.01583878920756	0.280889355076427	0.280889355076427	0.537858031513601	0.913138092411346	3.13505255146422	0.503280400235294	0.797057325380068	0.280889355076427	0.384644111542911	0.70796505318691	0.459047851853576	0.421975775538453	0.409736119360624	0.380700554227255	0.814270493996272	0.280889355076427	0.534934882670364	0.517253788209545	0.280889355076427	0.341863520380256	0.280889355076427	0.443512848772215	0.280889355076427	0.280889355076427	0.357393530058322	0.681585241466295	0.517061956876907	2.04798128666169	1.10432429681316	1.92620855582404	0.848401982334499	0.491080617737251	0.280889355076427	0.519422303544411	0.280889355076427	0.280889355076427	0.380490374234102
"ADH1B"	0.823348639391232	1.33015416780715	1.07951450629261	1.31282122570525	0.912125502396817	0.966589567521412	1.17467848855657	1.41478634924542	0.833003178941813	0.993126148797864	1.00523750004142	0.979874731472258	0.94490168114626	1.05092793360814	1.07130684324681	0.701852091619635	0.870663460656548	1.3680085901778	1.09934174497224	1.40509226103691	0.764213846572542	1.07972626414626	0.414447092831211	0.691356011673073	1.16636408987642	1.0880619351413	0.882722337510168	1.13305795339531	1.40741838133592	1.36179729400958	3.5089037887944	1.37502341285074	0.42937431374113	1.8002563731685	1.28253903930174	2.02062707322788	1.40774346637955	0.500841214643826	0.893070308241323	0.863198453460028	1.12287652202858	0.795917860760932	0.893804898749923	1.12678249288305	1.02188514733969	1.13722629002246	0.96418247627073	1.15259504457499	0.546668712506274	0.788247751577241	1.13171981000139	0.75388155712773	1.59534931449532	1.27668264932772	0.648975048479963	1.79699690097812	1.93691839793326	0.659860205158772	1.01509717381483	1.00529167450571	0.930666056392351	1.3487826921187	1.16656056672956
"AEBP1"	3.38313108272448	2.53109554545363	5.43620023993827	4.80894885469197	2.54429710663667	4.30147803549681	5.03462897805094	1.37601055043464	4.21883968368441	2.07827654946426	2.1230226398952	1.94964987259812	3.26328715886484	2.48411197089051	4.39673246163591	4.17831625516346	3.03668441601202	2.85006707064616	3.26200772218977	2.24413518455096	4.81337800086819	2.33727429496619	1.93115747204404	2.47066774812407	2.68277711231354	6.28458024706529	4.36951339815966	3.41140777752629	4.65764666819354	2.6757081199308	5.83515443287565	2.40548283090835	3.01600671264773	6.42257543385473	2.61376455416611	3.00146125264325	3.64434003367322	2.09472239234814	2.6937814306117	3.44797671713507	2.86858112986711	2.27192690651363	3.63620757539337	2.96824438860147	4.34698138765593	4.66232071813233	4.54483521954629	3.62283160013438	2.79735908797584	3.04612142118608	1.83475054924919	4.50690023578871	2.48832954119019	5.20659693275987	1.657316918148	2.91433074326657	3.41986433750809	3.12685504816166	4.51843481657064	2.12440202574686	3.02600824730572	4.38293892781915	2.84679869422375
"AES"	5.76639837587649	6.03466714898945	6.1638587318705	5.69687786610805	6.35754643644806	6.29679157805872	6.05504922240953	5.85710398928885	6.26514292327757	6.20235110778869	6.06925440854495	6.31237283232894	5.84908205157283	5.76037860179435	6.63587227065747	6.30255910259899	6.25384170793273	6.83561893305385	6.45798026541972	6.16768508578646	5.93289521571167	6.3047374003685	6.26474143008892	7.2478461142316	6.04075215513339	6.43193631703424	6.21695012383165	5.91277738010939	5.3402457768914	6.16548144959548	5.74172437635058	6.16767530125045	6.54895440279389	5.80087223573567	5.83540624942968	6.92009981348801	5.97434371540188	6.17116913072871	6.63994310619039	5.93047813624137	6.75226466168618	5.7690774941058	5.33523877922962	6.52967159672729	6.47626531301704	6.11578110000506	6.06659547575064	5.3170007821217	6.00487845732568	6.14255735380689	6.1881974624347	4.79240953958189	6.55187942894668	6.45980587374944	6.06241634768155	6.25900430233793	6.44626309647838	6.5102862780365	6.43205404711402	6.34356879210093	6.29748624339879	6.41959925841428	6.06792587217335
"AGR2"	0.517018079113621	1.4890729503164	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	1.32669144763892	0.517018079113621	0.517018079113621	0.517018079113621	0.976756924570126	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	1.39955909352769	0.752252270014835	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	1.44271547459599	1.24463680577341	0.517018079113621	5.17412380731904	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.816167364659879	1.04464635371926	0.517018079113621	0.517018079113621	0.903133081817657	0.517018079113621	1.03202035343058	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.517018079113621	0.65566918566125	1.06278265466869	0.517018079113621	0.517018079113621	0.517018079113621	1.37334740535136	0.517018079113621	0.517018079113621	1.23086748191649
"AHI1"	4.04597294295401	2.34487873225747	2.84521836727648	3.85657393708169	2.98894518877749	2.16116038440909	4.00525424638033	4.09764170260773	1.74920765267154	3.28764548208605	3.11803265618597	3.2501533767325	3.50662314027123	4.4056067159411	2.58320068632452	1.80228665161935	3.3234129230736	3.43626167422562	3.9912160838275	3.94878801940918	2.29890314829057	3.13692572914229	3.27026837364837	2.27086746047623	3.2413199362388	3.16028325151277	2.17960388662431	3.33153338419664	3.2187659393463	3.72214652613193	3.78575019736241	4.12869360754764	2.52543764144076	4.88571356136065	3.46339269985234	2.91692605474835	3.57346376600363	3.22316699146187	3.9483883574639	3.53988157359608	3.21477064583091	3.79877291783799	4.03577898340018	3.81400211433537	3.10195438092772	4.0112571717053	3.57780403486572	3.97460905109444	3.31884480055092	3.78660766292051	3.03978602581326	3.8280658669925	3.33436881837848	3.40022393607801	2.78379232642698	3.14372969543593	3.70124505786285	1.86799465368096	4.00187386991179	4.36021225786692	3.73452178949365	4.40428316481025	4.34196171957275
"AIG1"	3.75684968029077	1.60382840582235	1.75425307260415	2.5864025669687	2.58931753289694	2.8359420931109	1.95729278228382	2.45776515423741	2.08911426598328	2.04378116578608	1.92974860985367	2.1529605740334	1.93906366105796	3.91460411960792	2.65037936227044	2.32909219830001	1.62386658170741	2.70575239516801	2.38983667860985	1.1171335886598	2.06589296045739	2.45611830970222	2.19302673906998	2.65627170606932	2.51613595946062	1.42007024813764	2.11068287925609	1.90143647988168	2.42839781628965	2.57637201555148	2.88382419185969	2.56915411115898	1.79919253279187	1.88672952556365	2.94866491181628	2.23940707752606	1.92615319397436	2.4869792810946	2.19903832735522	1.20791430682566	2.48001961378768	1.95164595145239	2.45766081885837	2.5599440825635	2.79430546010277	2.09357293954404	1.75227375434691	2.22041997450489	1.84524157529443	3.32884609497729	2.25595137406751	2.23654766313949	2.71095574184375	1.57940449948165	1.8617882382485	2.23273717053749	2.69509932786396	2.32228012387094	1.85698886099923	2.45552972687435	2.54324643989749	2.87874220801105	3.30886468667654
